Date,District,Market Type,Commercial Type,Quality Grade,Price,, 
10/29/2024,Kurunegala,Local,Peedunu,Standard,5000,,
10/29/2024,Kurunegala,Local,Keti,Premium,4000,,
10/29/2024,Kurunegala,Local,Keti,Standard,3000,,
10/29/2024,Kurunegala,Local,Korikan,Premium,1000,,
10/29/2024,Kurunegala,Local,Korikan,Standard,800,,
10/29/2024,Gampaha,Export,Peedunu,Premium,10000,,
10/29/2024,Gampaha,Export,Peedunu,Standard,8000,,
10/29/2024,Gampaha,Export,Kanda,Premium,8000,,
10/29/2024,Gampaha,Export,Kanda,Standard,6000,,
10/29/2024,Gampaha,Local,Peedunu,Premium,5000,,
10/29/2024,Gampaha,Local,Peedunu,Standard,4000,,
10/29/2024,Gampaha,Local,Keti,Premium,3000,,
10/29/2024,Gampaha,Local,Keti,Standard,2000,,
10/29/2024,Gampaha,Local,Korikan,Premium,750,,
10/29/2024,Gampaha,Local,Korikan,Standard,500,,
11/5/2024,Kurunegala,Export,Peedunu,Premium,12000,,
11/5/2024,Kurunegala,Export,Peedunu,Standard,10000,,
11/5/2024,Kurunegala,Export,Kanda,Premium,9000,,
11/5/2024,Kurunegala,Export,Kanda,Standard,7000,,
11/5/2024,Kurunegala,Local,Peedunu,Premium,6000,,
11/5/2024,Kurunegala,Local,Peedunu,Standard,5000,,
11/5/2024,Kurunegala,Local,Keti,Premium,3500,,
11/5/2024,Kurunegala,Local,Keti,Standard,3000,,
11/5/2024,Kurunegala,Local,Korikan,Premium,1100,,
11/5/2024,Kurunegala,Local,Korikan,Standard,900,,
11/5/2024,Gampaha,Export,Peedunu,Premium,12000,,
11/5/2024,Gampaha,Export,Peedunu,Standard,8000,,
11/5/2024,Gampaha,Export,Kanda,Premium,8000,,
11/5/2024,Gampaha,Export,Kanda,Standard,6000,,
11/5/2024,Gampaha,Local,Peedunu,Premium,5000,,
11/5/2024,Gampaha,Local,Peedunu,Standard,4000,,
11/5/2024,Gampaha,Local,Keti,Premium,3000,,
11/5/2024,Gampaha,Local,Keti,Standard,2000,,
11/5/2024,Gampaha,Local,Korikan,Premium,750,,
11/5/2024,Gampaha,Local,Korikan,Standard,500,,
11/12/2024,Kurunegala,Export,Peedunu,Premium,12000,,
11/12/2024,Kurunegala,Export,Peedunu,Standard,10000,,
11/12/2024,Kurunegala,Export,Kanda,Premium,9000,,
11/12/2024,Kurunegala,Export,Kanda,Standard,7000,,
11/12/2024,Kurunegala,Local,Peedunu,Premium,6000,,
11/12/2024,Kurunegala,Local,Peedunu,Standard,5000,,
11/12/2024,Kurunegala,Local,Keti,Premium,3500,,
11/12/2024,Kurunegala,Local,Keti,Standard,3000,,
11/12/2024,Kurunegala,Local,Korikan,Premium,1100,,
11/12/2024,Kurunegala,Local,Korikan,Standard,900,,
11/12/2024,Gampaha,Export,Peedunu,Premium,12000,,
11/12/2024,Gampaha,Export,Peedunu,Standard,8000,,
11/12/2024,Gampaha,Export,Kanda,Premium,8000,,
11/12/2024,Gampaha,Export,Kanda,Standard,6000,,
11/12/2024,Gampaha,Local,Peedunu,Premium,5000,,
11/12/2024,Gampaha,Local,Peedunu,Standard,4000,,
11/12/2024,Gampaha,Local,Keti,Premium,3000,,
11/12/2024,Gampaha,Local,Keti,Standard,2000,,
11/12/2024,Gampaha,Local,Korikan,Premium,750,,
11/12/2024,Gampaha,Local,Korikan,Standard,500,,
11/19/2024,Kurunegala,Export,Peedunu,Premium,10000,,
11/19/2024,Kurunegala,Export,Peedunu,Standard,8000,,
11/19/2024,Kurunegala,Export,Kanda,Premium,6000,,
11/19/2024,Kurunegala,Export,Kanda,Standard,4000,,
11/19/2024,Kurunegala,Local,Peedunu,Premium,5000,,
11/19/2024,Kurunegala,Local,Peedunu,Standard,4000,,
11/19/2024,Kurunegala,Local,Keti,Premium,3500,,
11/19/2024,Kurunegala,Local,Keti,Standard,3000,,
11/19/2024,Kurunegala,Local,Korikan,Premium,1200,,
11/19/2024,Kurunegala,Local,Korikan,Standard,1000,,
11/19/2024,Gampaha,Export,Peedunu,Premium,12000,,
11/19/2024,Gampaha,Export,Peedunu,Standard,8000,,
11/19/2024,Gampaha,Export,Kanda,Premium,8000,,
11/19/2024,Gampaha,Export,Kanda,Standard,6000,,
11/19/2024,Gampaha,Local,Peedunu,Premium,5000,,
11/19/2024,Gampaha,Local,Peedunu,Standard,4000,,
11/19/2024,Gampaha,Local,Keti,Premium,3000,,
11/19/2024,Gampaha,Local,Keti,Standard,2000,,
11/19/2024,Gampaha,Local,Korikan,Premium,750,,
11/19/2024,Gampaha,Local,Korikan,Standard,500,,
11/26/2024,Kurunegala,Export,Peedunu,Premium,10000,,
11/26/2024,Kurunegala,Export,Peedunu,Standard,8000,,
11/26/2024,Kurunegala,Export,Kanda,Premium,6000,,
11/26/2024,Kurunegala,Export,Kanda,Standard,4000,,
11/26/2024,Kurunegala,Local,Peedunu,Premium,5000,,
11/26/2024,Kurunegala,Local,Peedunu,Standard,4000,,
11/26/2024,Kurunegala,Local,Keti,Premium,3500,,
11/26/2024,Kurunegala,Local,Keti,Standard,3000,,
11/26/2024,Kurunegala,Local,Korikan,Premium,1200,,
11/26/2024,Kurunegala,Local,Korikan,Standard,1000,,
11/26/2024,Gampaha,Export,Peedunu,Premium,8000,,
11/26/2024,Gampaha,Export,Peedunu,Standard,6000,,
11/26/2024,Gampaha,Export,Kanda,Premium,6000,,
11/26/2024,Gampaha,Export,Kanda,Standard,4000,,
11/26/2024,Gampaha,Local,Peedunu,Premium,3000,,
11/26/2024,Gampaha,Local,Peedunu,Standard,2000,,
11/26/2024,Gampaha,Local,Keti,Premium,2000,,
11/26/2024,Gampaha,Local,Keti,Standard,1000,,
11/26/2024,Gampaha,Local,Korikan,Premium,500,,
11/26/2024,Gampaha,Local,Korikan,Standard,300,,
12/3/2024,Kurunegala,Export,Peedunu,Premium,8000,,
12/3/2024,Kurunegala,Export,Peedunu,Standard,6000,,
12/3/2024,Kurunegala,Export,Kanda,Premium,6000,,
12/3/2024,Kurunegala,Export,Kanda,Standard,4000,,
12/3/2024,Kurunegala,Local,Peedunu,Premium,5000,,
12/3/2024,Kurunegala,Local,Peedunu,Standard,4000,,
12/3/2024,Kurunegala,Local,Keti,Premium,3000,,
12/3/2024,Kurunegala,Local,Keti,Standard,2000,,
12/3/2024,Kurunegala,Local,Korikan,Premium,1000,,
12/3/2024,Kurunegala,Local,Korikan,Standard,800,,
12/3/2024,Gampaha,Export,Peedunu,Premium,12000,,
12/3/2024,Gampaha,Export,Peedunu,Standard,8000,,
12/3/2024,Gampaha,Export,Kanda,Premium,8000,,
12/3/2024,Gampaha,Export,Kanda,Standard,6000,,
12/3/2024,Gampaha,Local,Peedunu,Premium,5000,,
12/3/2024,Gampaha,Local,Peedunu,Standard,4000,,
12/3/2024,Gampaha,Local,Keti,Premium,3000,,
12/3/2024,Gampaha,Local,Keti,Standard,2000,,
12/3/2024,Gampaha,Local,Korikan,Premium,750,,
12/3/2024,Gampaha,Local,Korikan,Standard,500,,
12/10/2024,Kurunegala,Export,Peedunu,Premium,12000,,
12/10/2024,Kurunegala,Export,Peedunu,Standard,10000,,
12/10/2024,Kurunegala,Export,Kanda,Premium,10000,,
12/10/2024,Kurunegala,Export,Kanda,Standard,8000,,
12/10/2024,Kurunegala,Local,Peedunu,Premium,5500,,
12/10/2024,Kurunegala,Local,Peedunu,Standard,5000,,
12/10/2024,Kurunegala,Local,Keti,Premium,4000,,
12/10/2024,Kurunegala,Local,Keti,Standard,3000,,
12/10/2024,Kurunegala,Local,Korikan,Premium,1100,,
12/10/2024,Kurunegala,Local,Korikan,Standard,1000,,
12/10/2024,Gampaha,Export,Peedunu,Premium,12000,,
12/10/2024,Gampaha,Export,Peedunu,Standard,8000,,
12/10/2024,Gampaha,Export,Kanda,Premium,8000,,
12/10/2024,Gampaha,Export,Kanda,Standard,6000,,
12/10/2024,Gampaha,Local,Peedunu,Premium,5000,,
12/10/2024,Gampaha,Local,Peedunu,Standard,4000,,
12/10/2024,Gampaha,Local,Keti,Premium,3000,,
12/10/2024,Gampaha,Local,Keti,Standard,2000,,
12/10/2024,Gampaha,Local,Korikan,Premium,750,,
12/10/2024,Gampaha,Local,Korikan,Standard,500,,
12/17/2024,Kurunegala,Export,Peedunu,Premium,12000,,
12/17/2024,Kurunegala,Export,Peedunu,Standard,10000,,
12/17/2024,Kurunegala,Export,Kanda,Premium,8000,,
12/17/2024,Kurunegala,Export,Kanda,Standard,6000,,
12/17/2024,Kurunegala,Local,Peedunu,Premium,5500,,
12/17/2024,Kurunegala,Local,Peedunu,Standard,5000,,
12/17/2024,Kurunegala,Local,Keti,Premium,4000,,
12/17/2024,Kurunegala,Local,Keti,Standard,3000,,
12/17/2024,Kurunegala,Local,Korikan,Premium,1100,,
12/17/2024,Kurunegala,Local,Korikan,Standard,1000,,
12/17/2024,Gampaha,Export,Peedunu,Premium,12000,,
12/17/2024,Gampaha,Export,Peedunu,Standard,8000,,
12/17/2024,Gampaha,Export,Kanda,Premium,8000,,
12/17/2024,Gampaha,Export,Kanda,Standard,6000,,
12/17/2024,Gampaha,Local,Peedunu,Premium,5000,,
12/17/2024,Gampaha,Local,Peedunu,Standard,4000,,
12/17/2024,Gampaha,Local,Keti,Premium,3000,,
12/17/2024,Gampaha,Local,Keti,Standard,2000,,
12/17/2024,Gampaha,Local,Korikan,Premium,750,,
12/17/2024,Gampaha,Local,Korikan,Standard,500,,
12/24/2024,Kurunegala,Export,Peedunu,Premium,13000,,
12/24/2024,Kurunegala,Export,Peedunu,Standard,11000,,
12/24/2024,Kurunegala,Export,Kanda,Premium,9000,,
12/24/2024,Kurunegala,Export,Kanda,Standard,7000,,
12/24/2024,Kurunegala,Local,Peedunu,Premium,5500,,
12/24/2024,Kurunegala,Local,Peedunu,Standard,5000,,
12/24/2024,Kurunegala,Local,Keti,Premium,4000,,
12/24/2024,Kurunegala,Local,Keti,Standard,3000,,
12/24/2024,Kurunegala,Local,Korikan,Premium,1100,,
12/24/2024,Kurunegala,Local,Korikan,Standard,1000,,
12/24/2024,Gampaha,Export,Peedunu,Premium,13000,,
12/24/2024,Gampaha,Export,Peedunu,Standard,11000,,
12/24/2024,Gampaha,Export,Kanda,Premium,9000,,
12/24/2024,Gampaha,Export,Kanda,Standard,7000,,
12/24/2024,Gampaha,Local,Peedunu,Premium,6000,,
12/24/2024,Gampaha,Local,Peedunu,Standard,5000,,
12/24/2024,Gampaha,Local,Keti,Premium,4000,,
12/24/2024,Gampaha,Local,Keti,Standard,3000,,
12/24/2024,Gampaha,Local,Korikan,Premium,1000,,
12/24/2024,Gampaha,Local,Korikan,Standard,750,,
12/31/2024,Kurunegala,Export,Peedunu,Premium,12000,,
12/31/2024,Kurunegala,Export,Peedunu,Standard,10500,,
12/31/2024,Kurunegala,Export,Kanda,Premium,9000,,
12/31/2024,Kurunegala,Export,Kanda,Standard,8000,,
12/31/2024,Kurunegala,Local,Peedunu,Premium,6500,,
12/31/2024,Kurunegala,Local,Peedunu,Standard,5500,,
12/31/2024,Kurunegala,Local,Keti,Premium,5000,,
12/31/2024,Kurunegala,Local,Keti,Standard,4000,,
12/31/2024,Kurunegala,Local,Korikan,Premium,1200,,
12/31/2024,Kurunegala,Local,Korikan,Standard,1000,,
12/31/2024,Gampaha,Export,Peedunu,Premium,12000,,
12/31/2024,Gampaha,Export,Peedunu,Standard,10000,,
12/31/2024,Gampaha,Export,Kanda,Premium,8000,,
12/31/2024,Gampaha,Export,Kanda,Standard,6000,,
12/31/2024,Gampaha,Local,Peedunu,Premium,6000,,
12/31/2024,Gampaha,Local,Peedunu,Standard,5000,,
12/31/2024,Gampaha,Local,Keti,Premium,5000,,
12/31/2024,Gampaha,Local,Keti,Standard,4000,,
12/31/2024,Gampaha,Local,Korikan,Premium,1000,,
12/31/2024,Gampaha,Local,Korikan,Standard,750,,
1/7/2025,Kurunegala,Export,Peedunu,Premium,15000,,
1/7/2025,Kurunegala,Export,Peedunu,Standard,12000,,
1/7/2025,Kurunegala,Export,Kanda,Premium,10000,,
1/7/2025,Kurunegala,Export,Kanda,Standard,9000,,
1/7/2025,Kurunegala,Local,Peedunu,Premium,6500,,
1/7/2025,Kurunegala,Local,Peedunu,Standard,5500,,
1/7/2025,Kurunegala,Local,Keti,Premium,4500,,
1/7/2025,Kurunegala,Local,Keti,Standard,4000,,
1/7/2025,Kurunegala,Local,Korikan,Premium,1500,,
1/7/2025,Kurunegala,Local,Korikan,Standard,1300,,
1/7/2025,Gampaha,Export,Peedunu,Premium,13000,,
1/7/2025,Gampaha,Export,Peedunu,Standard,11000,,
1/7/2025,Gampaha,Export,Kanda,Premium,9000,,
1/7/2025,Gampaha,Export,Kanda,Standard,7000,,
1/7/2025,Gampaha,Local,Peedunu,Premium,7000,,
1/7/2025,Gampaha,Local,Peedunu,Standard,6000,,
1/7/2025,Gampaha,Local,Keti,Premium,4000,,
1/7/2025,Gampaha,Local,Keti,Standard,3000,,
1/7/2025,Gampaha,Local,Korikan,Premium,1000,,
1/7/2025,Gampaha,Local,Korikan,Standard,750,,
1/15/2025,Kurunegala,Export,Peedunu,Premium,13000,,
1/15/2025,Kurunegala,Export,Peedunu,Standard,11000,,
1/15/2025,Kurunegala,Export,Kanda,Premium,9000,,
1/15/2025,Kurunegala,Export,Kanda,Standard,7000,,
1/15/2025,Kurunegala,Local,Peedunu,Premium,5000,,
1/15/2025,Kurunegala,Local,Peedunu,Standard,5000,,
1/15/2025,Kurunegala,Local,Keti,Premium,3500,,
1/15/2025,Kurunegala,Local,Keti,Standard,3500,,
1/15/2025,Kurunegala,Local,Korikan,Premium,1000,,
1/15/2025,Kurunegala,Local,Korikan,Standard,750,,
1/15/2025,Gampaha,Export,Peedunu,Premium,13000,,
1/15/2025,Gampaha,Export,Peedunu,Standard,11000,,
1/15/2025,Gampaha,Export,Kanda,Premium,9000,,
1/15/2025,Gampaha,Export,Kanda,Standard,7000,,
1/15/2025,Gampaha,Local,Peedunu,Premium,7000,,
1/15/2025,Gampaha,Local,Peedunu,Standard,6000,,
1/15/2025,Gampaha,Local,Keti,Premium,4000,,
1/15/2025,Gampaha,Local,Keti,Standard,3000,,
1/15/2025,Gampaha,Local,Korikan,Premium,1000,,
1/15/2025,Gampaha,Local,Korikan,Standard,750,,
1/21/2025,Kurunegala,Export,Peedunu,Premium,12000,,
1/21/2025,Kurunegala,Export,Peedunu,Standard,10000,,
1/21/2025,Kurunegala,Export,Kanda,Premium,8000,,
1/21/2025,Kurunegala,Export,Kanda,Standard,7000,,
1/21/2025,Kurunegala,Local,Peedunu,Premium,4500,,
1/21/2025,Kurunegala,Local,Peedunu,Standard,4000,,
1/21/2025,Kurunegala,Local,Keti,Premium,3000,,
1/21/2025,Kurunegala,Local,Keti,Standard,2000,,
1/21/2025,Kurunegala,Local,Korikan,Premium,1000,,
1/21/2025,Kurunegala,Local,Korikan,Standard,800,,
1/21/2025,Gampaha,Export,Peedunu,Premium,15000,,
1/21/2025,Gampaha,Export,Peedunu,Standard,12000,,
1/21/2025,Gampaha,Export,Kanda,Premium,12000,,
1/21/2025,Gampaha,Export,Kanda,Standard,10000,,
1/21/2025,Gampaha,Local,Peedunu,Premium,7000,,
1/21/2025,Gampaha,Local,Peedunu,Standard,6000,,
1/21/2025,Gampaha,Local,Keti,Premium,4000,,
1/21/2025,Gampaha,Local,Keti,Standard,3000,,
1/21/2025,Gampaha,Local,Korikan,Premium,1000,,
1/21/2025,Gampaha,Local,Korikan,Standard,750,,
1/28/2025,Kurunegala,Export,Peedunu,Premium,12000,,
1/28/2025,Kurunegala,Export,Peedunu,Standard,10000,,
1/28/2025,Kurunegala,Export,Kanda,Premium,8000,,
1/28/2025,Kurunegala,Export,Kanda,Standard,7000,,
1/28/2025,Kurunegala,Local,Peedunu,Premium,4500,,
1/28/2025,Kurunegala,Local,Peedunu,Standard,4000,,
1/28/2025,Kurunegala,Local,Keti,Premium,3500,,
1/28/2025,Kurunegala,Local,Keti,Standard,3000,,
1/28/2025,Kurunegala,Local,Korikan,Premium,1000,,
1/28/2025,Kurunegala,Local,Korikan,Standard,800,,
1/28/2025,Gampaha,Export,Peedunu,Premium,15000,,
1/28/2025,Gampaha,Export,Peedunu,Standard,12000,,
1/28/2025,Gampaha,Export,Kanda,Premium,12000,,
1/28/2025,Gampaha,Export,Kanda,Standard,10000,,
1/28/2025,Gampaha,Local,Peedunu,Premium,7000,,
1/28/2025,Gampaha,Local,Peedunu,Standard,6000,,
1/28/2025,Gampaha,Local,Keti,Premium,4000,,
1/28/2025,Gampaha,Local,Keti,Standard,3000,,
1/28/2025,Gampaha,Local,Korikan,Premium,1000,,
1/28/2025,Gampaha,Local,Korikan,Standard,750,,
2/5/2025,Kurunegala,Export,Peedunu,Premium,15000,,
2/5/2025,Kurunegala,Export,Peedunu,Standard,12000,,
2/5/2025,Kurunegala,Export,Kanda,Premium,12000,,
2/5/2025,Kurunegala,Export,Kanda,Standard,10000,,
2/5/2025,Kurunegala,Local,Peedunu,Premium,5500,,
2/5/2025,Kurunegala,Local,Peedunu,Standard,5500,,
2/5/2025,Kurunegala,Local,Keti,Premium,4000,,
2/5/2025,Kurunegala,Local,Keti,Standard,4000,,
2/5/2025,Kurunegala,Local,Korikan,Premium,1000,,
2/5/2025,Kurunegala,Local,Korikan,Standard,750,,
2/5/2025,Gampaha,Export,Peedunu,Premium,15000,,
2/5/2025,Gampaha,Export,Peedunu,Standard,12000,,
2/5/2025,Gampaha,Export,Kanda,Premium,12000,,
2/5/2025,Gampaha,Export,Kanda,Standard,10000,,
2/5/2025,Gampaha,Local,Peedunu,Premium,7000,,
2/5/2025,Gampaha,Local,Peedunu,Standard,6000,,
2/5/2025,Gampaha,Local,Keti,Premium,4000,,
2/5/2025,Gampaha,Local,Keti,Standard,3000,,
2/5/2025,Gampaha,Local,Korikan,Premium,1000,,
2/5/2025,Gampaha,Local,Korikan,Standard,750,,
2/11/2025,Kurunegala,Export,Peedunu,Premium,12000,,
2/11/2025,Kurunegala,Export,Peedunu,Standard,10000,,
2/11/2025,Kurunegala,Export,Kanda,Premium,8000,,
2/11/2025,Kurunegala,Export,Kanda,Standard,7000,,
2/11/2025,Kurunegala,Local,Peedunu,Premium,6000,,
2/11/2025,Kurunegala,Local,Peedunu,Standard,5000,,
2/11/2025,Kurunegala,Local,Keti,Premium,4000,,
2/11/2025,Kurunegala,Local,Keti,Standard,3500,,
2/11/2025,Kurunegala,Local,Korikan,Premium,1500,,
2/11/2025,Kurunegala,Local,Korikan,Standard,1000,,
2/11/2025,Gampaha,Export,Peedunu,Premium,10000,,
2/11/2025,Gampaha,Export,Peedunu,Standard,8000,,
2/11/2025,Gampaha,Export,Kanda,Premium,8000,,
2/11/2025,Gampaha,Export,Kanda,Standard,6000,,
2/11/2025,Gampaha,Local,Peedunu,Premium,6000,,
2/11/2025,Gampaha,Local,Peedunu,Standard,5000,,
2/11/2025,Gampaha,Local,Keti,Premium,5000,,
2/11/2025,Gampaha,Local,Keti,Standard,4000,,
2/11/2025,Gampaha,Local,Korikan,Premium,1000,,
2/11/2025,Gampaha,Local,Korikan,Standard,750,,
2/18/2025,Kurunegala,Export,Peedunu,Premium,15000,,
2/18/2025,Kurunegala,Export,Peedunu,Standard,13000,,
2/18/2025,Kurunegala,Export,Kanda,Premium,10000,,
2/18/2025,Kurunegala,Export,Kanda,Standard,9000,,
2/18/2025,Kurunegala,Local,Peedunu,Premium,6500,,
2/18/2025,Kurunegala,Local,Peedunu,Standard,6000,,
2/18/2025,Kurunegala,Local,Keti,Premium,4500,,
2/18/2025,Kurunegala,Local,Keti,Standard,4000,,
2/18/2025,Kurunegala,Local,Korikan,Premium,2500,,
2/18/2025,Kurunegala,Local,Korikan,Standard,2000,,
2/18/2025,Gampaha,Export,Peedunu,Premium,10000,,
2/18/2025,Gampaha,Export,Peedunu,Standard,8000,,
2/18/2025,Gampaha,Export,Kanda,Premium,8000,,
2/18/2025,Gampaha,Export,Kanda,Standard,6000,,
2/18/2025,Gampaha,Local,Peedunu,Premium,6000,,
2/18/2025,Gampaha,Local,Peedunu,Standard,5000,,
2/18/2025,Gampaha,Local,Keti,Premium,5000,,
2/18/2025,Gampaha,Local,Keti,Standard,4000,,
2/18/2025,Gampaha,Local,Korikan,Premium,1000,,
2/18/2025,Gampaha,Local,Korikan,Standard,750,,
2/25/2025,Kurunegala,Export,Peedunu,Premium,12000,,
2/25/2025,Kurunegala,Export,Peedunu,Standard,11000,,
2/25/2025,Kurunegala,Export,Kanda,Premium,8000,,
2/25/2025,Kurunegala,Export,Kanda,Standard,7000,,
2/25/2025,Kurunegala,Local,Peedunu,Premium,6000,,
2/25/2025,Kurunegala,Local,Peedunu,Standard,5000,,
2/25/2025,Kurunegala,Local,Keti,Premium,4500,,
2/25/2025,Kurunegala,Local,Keti,Standard,4000,,
2/25/2025,Kurunegala,Local,Korikan,Premium,2000,,
2/25/2025,Kurunegala,Local,Korikan,Standard,1500,,
2/25/2025,Gampaha,Export,Peedunu,Premium,10000,,
2/25/2025,Gampaha,Export,Peedunu,Standard,8000,,
2/25/2025,Gampaha,Export,Kanda,Premium,8000,,
2/25/2025,Gampaha,Export,Kanda,Standard,6000,,
2/25/2025,Gampaha,Local,Peedunu,Premium,6000,,
2/25/2025,Gampaha,Local,Peedunu,Standard,5000,,
2/25/2025,Gampaha,Local,Keti,Premium,5000,,
2/25/2025,Gampaha,Local,Keti,Standard,4000,,
2/25/2025,Gampaha,Local,Korikan,Premium,1000,,
2/25/2025,Gampaha,Local,Korikan,Standard,750,,
3/4/2025,Kurunegala,Export,Peedunu,Premium,10000,,
3/4/2025,Kurunegala,Export,Peedunu,Standard,9000,,
3/4/2025,Kurunegala,Export,Kanda,Premium,6000,,
3/4/2025,Kurunegala,Export,Kanda,Standard,5000,,
3/4/2025,Kurunegala,Local,Peedunu,Premium,5500,,
3/4/2025,Kurunegala,Local,Peedunu,Standard,4500,,
3/4/2025,Kurunegala,Local,Keti,Premium,3500,,
3/4/2025,Kurunegala,Local,Keti,Standard,3000,,
3/4/2025,Kurunegala,Local,Korikan,Premium,1500,,
3/4/2025,Kurunegala,Local,Korikan,Standard,1000,,
3/4/2025,Gampaha,Export,Peedunu,Premium,8000,,
3/4/2025,Gampaha,Export,Peedunu,Standard,6000,,
3/4/2025,Gampaha,Export,Kanda,Premium,6000,,
3/4/2025,Gampaha,Export,Kanda,Standard,4000,,
3/4/2025,Gampaha,Local,Peedunu,Premium,5000,,
3/4/2025,Gampaha,Local,Peedunu,Standard,4000,,
3/4/2025,Gampaha,Local,Keti,Premium,4000,,
3/4/2025,Gampaha,Local,Keti,Standard,3000,,
3/4/2025,Gampaha,Local,Korikan,Premium,1000,,
3/4/2025,Gampaha,Local,Korikan,Standard,750,,
3/11/2025,Kurunegala,Export,Peedunu,Premium,12000,,
3/11/2025,Kurunegala,Export,Peedunu,Standard,10000,,
3/11/2025,Kurunegala,Export,Kanda,Premium,9000,,
3/11/2025,Kurunegala,Export,Kanda,Standard,8000,,
3/11/2025,Kurunegala,Local,Peedunu,Premium,8000,,
3/11/2025,Kurunegala,Local,Peedunu,Standard,7000,,
3/11/2025,Kurunegala,Local,Keti,Premium,6000,,
3/11/2025,Kurunegala,Local,Keti,Standard,5000,,
3/11/2025,Kurunegala,Local,Korikan,Premium,3000,,
3/11/2025,Kurunegala,Local,Korikan,Standard,2000,,
3/11/2025,Gampaha,Export,Peedunu,Premium,12000,,
3/11/2025,Gampaha,Export,Peedunu,Standard,10000,,
3/11/2025,Gampaha,Export,Kanda,Premium,10000,,
3/11/2025,Gampaha,Export,Kanda,Standard,8000,,
3/11/2025,Gampaha,Local,Peedunu,Premium,8000,,
3/11/2025,Gampaha,Local,Peedunu,Standard,6000,,
3/11/2025,Gampaha,Local,Keti,Premium,6000,,
3/11/2025,Gampaha,Local,Keti,Standard,4000,,
3/11/2025,Gampaha,Local,Korikan,Premium,1000,,
3/11/2025,Gampaha,Local,Korikan,Standard,750,,
3/18/2025,Kurunegala,Export,Peedunu,Premium,15000,,
3/18/2025,Kurunegala,Export,Peedunu,Standard,12000,,
3/18/2025,Kurunegala,Export,Kanda,Premium,10000,,
3/18/2025,Kurunegala,Export,Kanda,Standard,9000,,
3/18/2025,Kurunegala,Local,Peedunu,Premium,9000,,
3/18/2025,Kurunegala,Local,Peedunu,Standard,7500,,
3/18/2025,Kurunegala,Local,Keti,Premium,7500,,
3/18/2025,Kurunegala,Local,Keti,Standard,5500,,
3/18/2025,Kurunegala,Local,Korikan,Premium,3000,,
3/18/2025,Kurunegala,Local,Korikan,Standard,2000,,
3/18/2025,Gampaha,Export,Peedunu,Premium,20000,,
3/18/2025,Gampaha,Export,Peedunu,Standard,16000,,
3/18/2025,Gampaha,Export,Kanda,Premium,16000,,
3/18/2025,Gampaha,Export,Kanda,Standard,12000,,
3/18/2025,Gampaha,Local,Peedunu,Premium,10000,,
3/18/2025,Gampaha,Local,Peedunu,Standard,8000,,
3/18/2025,Gampaha,Local,Keti,Premium,8000,,
3/18/2025,Gampaha,Local,Keti,Standard,6000,,
3/18/2025,Gampaha,Local,Korikan,Premium,1500,,
3/18/2025,Gampaha,Local,Korikan,Standard,1000,,
3/25/2025,Kurunegala,Export,Peedunu,Premium,25000,,
3/25/2025,Kurunegala,Export,Peedunu,Standard,20000,,
3/25/2025,Kurunegala,Export,Kanda,Premium,15000,,
3/25/2025,Kurunegala,Export,Kanda,Standard,10000,,
3/25/2025,Kurunegala,Local,Peedunu,Premium,11000,,
3/25/2025,Kurunegala,Local,Peedunu,Standard,9000,,
3/25/2025,Kurunegala,Local,Keti,Premium,7000,,
3/25/2025,Kurunegala,Local,Keti,Standard,6000,,
3/25/2025,Kurunegala,Local,Korikan,Premium,3000,,
3/25/2025,Kurunegala,Local,Korikan,Standard,2000,,
3/25/2025,Gampaha,Export,Peedunu,Premium,22000,,
3/25/2025,Gampaha,Export,Peedunu,Standard,18000,,
3/25/2025,Gampaha,Export,Kanda,Premium,18000,,
3/25/2025,Gampaha,Export,Kanda,Standard,16000,,
3/25/2025,Gampaha,Local,Peedunu,Premium,10000,,
3/25/2025,Gampaha,Local,Peedunu,Standard,8000,,
3/25/2025,Gampaha,Local,Keti,Premium,8000,,
3/25/2025,Gampaha,Local,Keti,Standard,6000,,
3/25/2025,Gampaha,Local,Korikan,Premium,1500,,
3/25/2025,Gampaha,Local,Korikan,Standard,1000,,
4/1/2025,Kurunegala,Export,Peedunu,Premium,15000,,
4/1/2025,Kurunegala,Export,Peedunu,Standard,12000,,
4/1/2025,Kurunegala,Export,Kanda,Premium,10000,,
4/1/2025,Kurunegala,Export,Kanda,Standard,8000,,
4/1/2025,Kurunegala,Local,Peedunu,Premium,9000,,
4/1/2025,Kurunegala,Local,Peedunu,Standard,8000,,
4/1/2025,Kurunegala,Local,Keti,Premium,6500,,
4/1/2025,Kurunegala,Local,Keti,Standard,5500,,
4/1/2025,Kurunegala,Local,Korikan,Premium,2000,,
4/1/2025,Kurunegala,Local,Korikan,Standard,2000,,
4/1/2025,Gampaha,Export,Peedunu,Premium,20000,,
4/1/2025,Gampaha,Export,Peedunu,Standard,15000,,
4/1/2025,Gampaha,Export,Kanda,Premium,15000,,
4/1/2025,Gampaha,Export,Kanda,Standard,12000,,
4/1/2025,Gampaha,Local,Peedunu,Premium,10000,,
4/1/2025,Gampaha,Local,Peedunu,Standard,8000,,
4/1/2025,Gampaha,Local,Keti,Premium,8000,,
4/1/2025,Gampaha,Local,Keti,Standard,6000,,
4/1/2025,Gampaha,Local,Korikan,Premium,1500,,
4/1/2025,Gampaha,Local,Korikan,Standard,1000,,
4/8/2025,Kurunegala,Export,Peedunu,Premium,15000,,
